id,sex,year,week,date,sample_county,north,east,survey_county,m_north,m_east
BI409070,Hona,2022,36,2022-09-11,Dalarnas län,6816792,432810,Dalarnas län,6818919,431232.5
BI409010,Hona,2022,37,2022-09-18,Dalarnas län,6817279,401159,Dalarnas län,6818329.333333333,407712.6666666667
BI419760,Hona,2022,37,2022-09-18,Gävleborgs län,6812251,528284,Gävleborgs län,6809321,529309
BI419684,Hane,2022,37,2022-09-17,Gävleborgs län,6787877,602315,Gävleborgs län,6792067,603871
BI419746,Hona,2022,37,2022-09-16,Gävleborgs län,6838591,515412,Gävleborgs län,6838591,515412
BI419656,Hane,2022,37,2022-09-17,Gävleborgs län,6778659,541250,Gävleborgs län,6793480.333333333,536580.5
BI419769,Hona,2022,38,2022-09-19,Gävleborgs län,6891122,538282,Gävleborgs län,6891122,538282
BI409156,Hona,2022,36,2022-09-05,Gävleborgs län,6839867,515809,Gävleborgs län,6836284.636363637,516037.54545454547
BI419654,Hona,2022,37,2022-09-16,Gävleborgs län,6873042,566812,Gävleborgs län,6874274.25,567059.5
BI419318,Hona,2022,37,2022-09-17,Dalarnas län,6797092,514936,Dalarnas län,6789602.2727272725,512973.45454545453
BI419450,Hona,2022,37,2022-09-13,Dalarnas län,6856127,399206,Dalarnas län,6849012.4,401928
BI419374,Hane,2022,37,2022-09-18,Dalarnas län,6765379,486802,Dalarnas län,6762112.333333333,486801.3333333333
BI419616,Hane,2022,37,2022-09-16,Gävleborgs län,6828447,505339,Gävleborgs län,6828659.357142857,505714.5
BI419632,Hane,2022,37,2022-09-15,Gävleborgs län,6849103,553332,Gävleborgs län,6854717.47368421,551696.1578947369
BI419427,Hane,2022,36,2022-09-09,Dalarnas län,6742884,396814,Dalarnas län,6742884,396814
BI419468,Hane,2022,37,2022-09-17,Dalarnas län,6806266,391805,Dalarnas län,6809583,392873.5
BI409159,Hane,2022,37,2022-09-16,Gävleborgs län,6827744,504867,Dalarnas län,6809860.833333333,496568.3333333333
BI419653,Hane,2022,37,2022-09-18,Gävleborgs län,6876279,567557,Gävleborgs län,6869713.15,575893.7
BI409122,Hona,2022,37,2022-09-17,Gävleborgs län,6853848,547392,Gävleborgs län,6855385.0625,543395.6875
BI419680,Hona,2022,37,2022-09-18,Gävleborgs län,6841246,527009,Gävleborgs län,6840435.5,526017.3333333334
BI419762,Hona,2022,37,2022-09-18,Gävleborgs län,6793601,570152,Gävleborgs län,6791597,569621
BI409225,Hona,2022,37,2022-09-18,Gävleborgs län,6778322,597111,Gävleborgs län,6771301.666666667,595957.7777777778
BI419355,Hane,2022,37,2022-09-12,Dalarnas län,6687247,483362,Dalarnas län,6691303.954545454,480928.95454545453
BI419559,Hane,2022,37,2022-09-18,Gävleborgs län,6847495,501669,Gävleborgs län,6854898,502240.3333333333
BI409242,Hane,2022,37,2022-09-17,Gävleborgs län,6835684,511270,Gävleborgs län,6840814.823529412,507171.9411764706
BI419371,Hane,2022,37,2022-09-16,Dalarnas län,6773673,505922,Dalarnas län,6773887.75,494512.5
BI406768,Hona,2022,37,2022-09-16,Gävleborgs län,6866260,510726,Gävleborgs län,6862987.75,511420.25
BI419714,Hane,2022,37,2022-09-16,Gävleborgs län,6855142,525774,Gävleborgs län,6853973.25,527035.5
BI080239,Hona,2022,37,2022-09-17,Gävleborgs län,6891253,530985,Gävleborgs län,6897353.333333333,535782.5
BI419558,Hona,2022,37,2022-09-18,Gävleborgs län,6778762,598822,Gävleborgs län,6779251.666666667,597417.6666666666
BI409080,Hona,2022,37,2022-09-16,Dalarnas län,6732378,540257,Dalarnas län,6733696.52631579,538265.052631579
BI419643,Hona,2022,37,2022-09-13,Gävleborgs län,6818393,540338,Gävleborgs län,6814259.9,543099.3
BI419370,Hona,2022,37,2022-09-12,Dalarnas län,6764526,489969,Dalarnas län,6764058.705882353,488093.35294117645
BI409372,Hona,2022,37,2022-09-17,Gävleborgs län,6869750,506709,Gävleborgs län,6869301.666666667,509153.5
BI419602,Hona,2022,36,2022-09-10,Gävleborgs län,6824451,529375,Gävleborgs län,6825243.7,528405.3
BI080302,Hona,2022,37,2022-09-18,Gävleborgs län,6862195,526593,Gävleborgs län,6861923.166666667,525138.8333333334
BI409101,Hona,2022,37,2022-09-16,Gävleborgs län,6829024,503454,Gävleborgs län,6827826.5,509526.25
BI419759,Hane,2022,37,2022-09-18,Gävleborgs län,6877513,510418,Gävleborgs län,6877513,510418
BI419735,Hona,2022,37,2022-09-15,Gävleborgs län,6788467,543704,Gävleborgs län,6788972.5,544538
BI419616,Hane,2022,37,2022-09-18,Gävleborgs län,6831724,502102,Gävleborgs län,6828659.357142857,505714.5
BI415787,Hona,2022,36,2022-09-10,Dalarnas län,6893533,382622,Dalarnas län,6893198,378855.3333333333
BI419886,Hona,2022,37,2022-09-16,Gävleborgs län,6835109,514266,Gävleborgs län,6833198.5,515740.75
BI419717,Hane,2022,37,2022-09-15,Gävleborgs län,6853185,523973,Gävleborgs län,6850411.111111111,521881.1111111111
BI419697,Hane,2022,36,2022-09-11,Gävleborgs län,6872821,505884,Gävleborgs län,6871826.6,507993.4
BI419742,Hona,2022,37,2022-09-18,Gävleborgs län,6829618,505736,Gävleborgs län,6830288.5,504539.5
BI080392,Hona,2022,37,2022-09-16,Gävleborgs län,6881653,529387,Gävleborgs län,6877707.714285715,532375.619047619
BI419440,Hona,2022,37,2022-09-17,Dalarnas län,6699505,478275,Dalarnas län,6703852.6,501987.3333333333
BI409185,Hona,2022,37,2022-09-15,Gävleborgs län,6830521,503945,Gävleborgs län,6829693.615384615,503462.53846153844
BI419463,Hona,2022,37,2022-09-16,Dalarnas län,6770521,527752,Dalarnas län,6775046,525761
BI419726,Hona,2022,37,2022-09-14,Gävleborgs län,6847495,505992,Gävleborgs län,6847495,505992
BI412879,Hona,2022,36,2022-09-11,Dalarnas län,6788585,399928,Dalarnas län,6790978.5,398430.5
BI419355,Hane,2022,37,2022-09-17,Dalarnas län,6697898,475362,Dalarnas län,6691303.954545454,480928.95454545453
BI419342,Hane,2022,37,2022-09-18,Dalarnas län,6733578,506647,Dalarnas län,6730827.2,507789.4
BI419719,Hane,2022,37,2022-09-18,Gävleborgs län,6846749,499286,Gävleborgs län,6846931,502622
BI419607,Hane,2022,37,2022-09-13,Gävleborgs län,6852324,505679,Gävleborgs län,6851065.75,504536.25
BI409102,Hona,2022,36,2022-09-10,Dalarnas län,6784988,509846,Dalarnas län,6788558.909090909,512830
BI419345,Hona,2022,37,2022-09-12,Dalarnas län,6804459,468188,Dalarnas län,6802826.777777778,467434.3333333333
BI419578,Hona,2022,37,2022-09-16,Gävleborgs län,6849974,488137,Gävleborgs län,6849497,487847.5
BI419718,Hona,2022,37,2022-09-18,Gävleborgs län,6826776,513535,Gävleborgs län,6827554.125,513068.25
BI419753,Hane,2022,37,2022-09-17,Gävleborgs län,6832597,502484,Gävleborgs län,6832597,502484
BI419462,Hona,2022,37,2022-09-15,Dalarnas län,6789127,422298,Dalarnas län,6788141.666666667,420949.3333333333
BI419732,Hona,2022,37,2022-09-15,Gävleborgs län,6766878,594282,Gävleborgs län,6766874.5,594282.5
BI419738,Hane,2022,37,2022-09-16,Gävleborgs län,6857956,481018,Gävleborgs län,6853869.4,479279.4
BI409185,Hona,2022,37,2022-09-15,Gävleborgs län,6831161,503884,Gävleborgs län,6829693.615384615,503462.53846153844
BI419761,Hane,2022,37,2022-09-18,Gävleborgs län,6834852,514514,Gävleborgs län,6834852,514514
BI419765,Hane,2022,37,2022-09-18,Gävleborgs län,6740662,602390,Gävleborgs län,6739862,601725.5
BI419594,Hona,2022,37,2022-09-14,Gävleborgs län,6791321,559479,Gävleborgs län,6791054.625,556824.625
BI419469,Hona,2022,37,2022-09-18,Dalarnas län,6808899,426035,Dalarnas län,6807539.4,425155.2
BI409076,Hona,2022,37,2022-09-17,Dalarnas län,6802286,513184,Dalarnas län,6802286,513184
BI419749,Hona,2022,37,2022-09-17,Gävleborgs län,6757568,585392,Gävleborgs län,6757568,585392
BI419621,Hona,2022,38,2022-09-19,Gävleborgs län,6860311,532090,Gävleborgs län,6858258.363636363,534592
BI419574,Hane,2022,34,2022-08-27,Gävleborgs län,6840831,515352,Gävleborgs län,6839483.25,511841.5
BI419735,Hona,2022,37,2022-09-18,Gävleborgs län,6789478,545372,Gävleborgs län,6788972.5,544538
BI419323,Hona,2022,37,2022-09-16,Dalarnas län,6791556,503950,Dalarnas län,6795726.5,503095.25
BI080092,Hona,2022,37,2022-09-16,Dalarnas län,6770522,527753,Dalarnas län,6774657,527228.2857142857
BI409080,Hona,2022,37,2022-09-15,Dalarnas län,6732350,540167,Dalarnas län,6733696.52631579,538265.052631579
BI419370,Hona,2022,37,2022-09-18,Dalarnas län,6763973,487235,Dalarnas län,6764058.705882353,488093.35294117645
BI409374,Hona,2022,37,2022-09-17,Gävleborgs län,6830242,511994,Gävleborgs län,6830106.818181818,513579.0909090909
BI419381,Hane,2022,37,2022-09-16,Dalarnas län,6813284,511566,Dalarnas län,6811086.5,513485.75
BI419717,Hane,2022,37,2022-09-18,Gävleborgs län,6844569,524179,Gävleborgs län,6850411.111111111,521881.1111111111
BI419653,Hane,2022,37,2022-09-18,Gävleborgs län,6876169,567616,Gävleborgs län,6869713.15,575893.7
BI419768,Hona,2022,38,2022-09-19,Gävleborgs län,6860161,532107,Gävleborgs län,6856410.5,535022.8333333334
BI419733,Hona,2022,37,2022-09-18,Gävleborgs län,6872369,538838,Gävleborgs län,6878933.666666667,535049
BI419745,Hona,2022,37,2022-09-16,Gävleborgs län,6848077,529197,Gävleborgs län,6845940.5,531273
BI419569,Hona,2022,37,2022-09-18,Gävleborgs län,6791558,564315,Gävleborgs län,6788469.323529412,567032.4705882353
BI419588,Hane,2022,38,2022-09-19,Gävleborgs län,6860302,532087,Gävleborgs län,6858923.578947368,533574.6842105263
BI419603,Hona,2022,37,2022-09-17,Gävleborgs län,6807949,518655,Dalarnas län,6808347.277777778,518358.1666666667
BI419734,Hona,2022,37,2022-09-17,Gävleborgs län,6883319,531391,Gävleborgs län,6881209.333333333,534447.3333333334
BI406628,Hane,2022,36,2022-09-09,Gävleborgs län,6888438,522212,Gävleborgs län,6892602.428571428,523886.4285714286
BI419632,Hane,2022,37,2022-09-18,Gävleborgs län,6850261,551571,Gävleborgs län,6854717.47368421,551696.1578947369
BI419740,Hane,2022,37,2022-09-16,Gävleborgs län,6795261,549579,Gävleborgs län,6795261,549579
BI419755,Hona,2022,37,2022-09-17,Gävleborgs län,6802365,532487,Gävleborgs län,6802365,532487
BI419318,Hona,2022,37,2022-09-17,Dalarnas län,6787362,513240,Dalarnas län,6789602.2727272725,512973.45454545453
BI408983,Hona,2022,37,2022-09-18,Dalarnas län,6786526,506196,Dalarnas län,6784799.5,510189.25
BI409372,Hona,2022,37,2022-09-17,Gävleborgs län,6868604,508062,Gävleborgs län,6869301.666666667,509153.5
BI419655,Hane,2022,38,2022-09-19,Dalarnas län,6796769,520216,Gävleborgs län,6796370.4,535375.7
BI407297,Hane,2022,37,2022-09-18,Dalarnas län,6847343,376926,Dalarnas län,6852576.857142857,378944.14285714284
BI419655,Hane,2022,37,2022-09-17,Gävleborgs län,6800191,530987,Gävleborgs län,6796370.4,535375.7
BI419653,Hane,2022,38,2022-09-19,Gävleborgs län,6883850,559089,Gävleborgs län,6869713.15,575893.7
BI419317,Hane,2022,37,2022-09-17,Dalarnas län,6795384,503802,Dalarnas län,6798835.666666667,506254.3333333333
BI419588,Hane,2022,38,2022-09-19,Gävleborgs län,6855638,536333,Gävleborgs län,6858923.578947368,533574.6842105263
BI419636,Hona,2022,38,2022-09-19,Gävleborgs län,6739240,600836,Gävleborgs län,6740630.5,600754
BI409156,Hona,2022,37,2022-09-16,Gävleborgs län,6835768,517289,Gävleborgs län,6836284.636363637,516037.54545454547
BI419616,Hane,2022,37,2022-09-17,Gävleborgs län,6829662,503456,Gävleborgs län,6828659.357142857,505714.5
BI419580,Hona,2022,37,2022-09-18,Gävleborgs län,6834099,557195,Gävleborgs län,6833333.6,554228.8
BI419736,Hane,2022,37,2022-09-17,Gävleborgs län,6750479,607386,Gävleborgs län,6755570.5,606921.3333333334
BI401075,Hane,2022,37,2022-09-14,Dalarnas län,6810793,389506,Dalarnas län,6833661.47368421,405755
BI419680,Hona,2022,37,2022-09-18,Gävleborgs län,6839748,527158,Gävleborgs län,6840435.5,526017.3333333334
BI407007,Hona,2022,37,2022-09-18,Dalarnas län,6872032,396780,Dalarnas län,6869827.571428572,398532.5714285714
BI419564,Hane,2022,37,2022-09-17,Gävleborgs län,6859423,524274,Gävleborgs län,6858385.2,524648.2
BI419321,Hona,2022,37,2022-09-18,Dalarnas län,6765969,514158,Dalarnas län,6766637.636363637,519874.1818181818
BI419616,Hane,2022,37,2022-09-16,Gävleborgs län,6829256,504445,Gävleborgs län,6828659.357142857,505714.5
BI080019,Hona,2022,37,2022-09-15,Dalarnas län,6817989,472923,Dalarnas län,6821993.705882353,471775.29411764705
BI419737,Hane,2022,37,2022-09-16,Gävleborgs län,6881588,529277,Gävleborgs län,6878727.4,530600.2
BI419421,Hane,2022,36,2022-09-11,Dalarnas län,6798529,474901,Dalarnas län,6797998.25,473642
BI080392,Hona,2022,37,2022-09-16,Gävleborgs län,6880217,527340,Gävleborgs län,6877707.714285715,532375.619047619
BI080248,Hona,2022,37,2022-09-15,Gävleborgs län,6852805,518215,Gävleborgs län,6854566.714285715,521635.85714285716
BI419632,Hane,2022,37,2022-09-18,Gävleborgs län,6849557,556044,Gävleborgs län,6854717.47368421,551696.1578947369
BI080323,Hona,2022,38,2022-09-20,Gävleborgs län,6881406,522266,Gävleborgs län,6880217.928571428,527381.6428571428
BI419456,Hona,2022,37,2022-09-14,Dalarnas län,6875741,379539,Dalarnas län,6875531.5,380287
BI408776,Hane,2022,37,2022-09-14,Värmlands län,6762822,371768,Värmlands län,6762513.6,368172.8
BI419756,Hona,2022,37,2022-09-17,Gävleborgs län,6816809,515456,Gävleborgs län,6816867.285714285,517633.4285714286
BI407281,Hona,2022,38,2022-09-19,Gävleborgs län,6900046,520488,Gävleborgs län,6898647.6,521437.2
BI419563,Hona,2022,37,2022-09-16,Gävleborgs län,6826897,527920,Gävleborgs län,6827225.083333333,526732.5
BI419436,Hane,2022,38,2022-09-19,Dalarnas län,6802189,474678,Dalarnas län,6801263.6,474304.6
BI419452,Hona,2022,37,2022-09-13,Dalarnas län,6821521,409784,Dalarnas län,6821521,409784
BI419469,Hona,2022,37,2022-09-18,Dalarnas län,6804543,432457,Dalarnas län,6807539.4,425155.2
BI409198,Hane,2022,37,2022-09-17,Gävleborgs län,6827683,505631,Dalarnas län,6819824.285714285,511964
BI419754,Hona,2022,37,2022-09-17,Gävleborgs län,6815886,521054,Gävleborgs län,6813921.25,522093.75
BI080349,Hona,2022,37,2022-09-18,Gävleborgs län,6807432,518113,Dalarnas län,6803284.166666667,521244.5
BI080295,Hona,2022,37,2022-09-18,Gävleborgs län,6782887,547701,Gävleborgs län,6781061.571428572,547583.8571428572
BI080255,Hona,2022,36,2022-09-10,Gävleborgs län,6796136,536282,Gävleborgs län,6793174.153846154,541791.0769230769
BI419766,Hane,2022,37,2022-09-18,Gävleborgs län,6890688,574739,Gävleborgs län,6892803.125,576969.625
BI419655,Hane,2022,37,2022-09-18,Gävleborgs län,6800199,531016,Gävleborgs län,6796370.4,535375.7
BI419732,Hona,2022,37,2022-09-15,Gävleborgs län,6766871,594283,Gävleborgs län,6766874.5,594282.5
BI080255,Hona,2022,37,2022-09-18,Gävleborgs län,6792789,538847,Gävleborgs län,6793174.153846154,541791.0769230769
BI408992,Hona,2022,37,2022-09-16,Dalarnas län,6813649,511541,Gävleborgs län,6812324.666666667,517809.6666666667
BI419641,Hane,2022,35,2022-09-03,Gävleborgs län,6766321,572642,Gävleborgs län,6764685.545454546,574047.7272727273
BI408965,Hona,2022,37,2022-09-13,Dalarnas län,6863283,370959,Dalarnas län,6862640,371812
BI401075,Hane,2022,37,2022-09-18,Dalarnas län,6831560,410449,Dalarnas län,6833661.47368421,405755
BI419444,Hona,2022,37,2022-09-14,Dalarnas län,6810083,409263,Dalarnas län,6809436.75,411432.75
BI406510,Hane,2022,37,2022-09-17,Gävleborgs län,6878625,521939,Gävleborgs län,6878534.666666667,521961
BI080019,Hona,2022,37,2022-09-14,Dalarnas län,6818546,477942,Dalarnas län,6821993.705882353,471775.29411764705
BI419889,Hona,2022,38,2022-09-19,Gävleborgs län,6901378,520317,Gävleborgs län,6901962.5,521503.5
BI419629,Hane,2022,37,2022-09-18,Gävleborgs län,6831444,501750,Gävleborgs län,6829699.5,507968.8333333333
BI409373,Hona,2022,38,2022-09-19,Gävleborgs län,6852189,532103,Gävleborgs län,6852421.2727272725,536023.8181818182
BI419588,Hane,2022,37,2022-09-17,Gävleborgs län,6855157,534884,Gävleborgs län,6858923.578947368,533574.6842105263
BI080055,Hona,2022,37,2022-09-15,Dalarnas län,6860407,392625,Dalarnas län,6866396.5,388955
BI419348,Hona,2022,37,2022-09-16,Dalarnas län,6751244,459593,Dalarnas län,6754890.3,461276.9
BI419462,Hona,2022,37,2022-09-15,Dalarnas län,6787817,422968,Dalarnas län,6788141.666666667,420949.3333333333
BI419444,Hona,2022,37,2022-09-12,Dalarnas län,6809976,412203,Dalarnas län,6809436.75,411432.75
BI409240,Hona,2022,37,2022-09-15,Dalarnas län,6813639,465544,Dalarnas län,6815940.5,466865.75
BI419377,Hona,2022,37,2022-09-14,Dalarnas län,6845508,360401,Dalarnas län,6854130.6,364510
BI409225,Hona,2022,37,2022-09-15,Gävleborgs län,6768817,594282,Gävleborgs län,6771301.666666667,595957.7777777778
BI419569,Hona,2022,38,2022-09-19,Gävleborgs län,6787584,568061,Gävleborgs län,6788469.323529412,567032.4705882353
BI419567,Hane,2022,37,2022-09-18,Gävleborgs län,6867674,538723,Gävleborgs län,6877191.5,536603.5
BI419569,Hona,2022,38,2022-09-19,Gävleborgs län,6789111,565938,Gävleborgs län,6788469.323529412,567032.4705882353
BI414262,Hane,2022,37,2022-09-13,Dalarnas län,6861285,370456,Dalarnas län,6861285,370456
BI419756,Hona,2022,37,2022-09-17,Gävleborgs län,6814818,520523,Gävleborgs län,6816867.285714285,517633.4285714286
BI419324,Hona,2022,37,2022-09-15,Dalarnas län,6677494,468149,Dalarnas län,6678512.5,470806
BI080004,Hona,2022,37,2022-09-15,Dalarnas län,6805313,398430,Dalarnas län,6805313,398430
BI409225,Hona,2022,36,2022-09-09,Gävleborgs län,6774661,596011,Gävleborgs län,6771301.666666667,595957.7777777778
BI419616,Hane,2022,37,2022-09-18,Gävleborgs län,6828183,505815,Gävleborgs län,6828659.357142857,505714.5
BI409156,Hona,2022,33,2022-08-21,Gävleborgs län,6832683,516540,Gävleborgs län,6836284.636363637,516037.54545454547
BI419683,Hona,2022,37,2022-09-12,Gävleborgs län,6858798,529730,Gävleborgs län,6857974.363636363,530349.9090909091
BI409348,Hona,2022,38,2022-09-19,Gävleborgs län,6856280,530721,Gävleborgs län,6851724.285714285,526689.0952380953
BI419706,Hona,2022,37,2022-09-15,Gävleborgs län,6835742,511827,Gävleborgs län,6837119.7894736845,511228.5789473684
BI409122,Hona,2022,37,2022-09-17,Gävleborgs län,6854084,548014,Gävleborgs län,6855385.0625,543395.6875
BI080392,Hona,2022,37,2022-09-16,Gävleborgs län,6878750,527464,Gävleborgs län,6877707.714285715,532375.619047619
BI409060,Hona,2022,37,2022-09-15,Dalarnas län,6833605,418806,Dalarnas län,6829266,419785.6666666667
BI409080,Hona,2022,37,2022-09-17,Dalarnas län,6734871,534804,Dalarnas län,6733696.52631579,538265.052631579
BI419731,Hane,2022,37,2022-09-15,Gävleborgs län,6846155,487113,Gävleborgs län,6850578.25,487702
BI406814,Hona,2022,37,2022-09-18,Gävleborgs län,6855261,489584,Gävleborgs län,6856409,489871.75
BI419374,Hane,2022,37,2022-09-15,Dalarnas län,6763348,484414,Dalarnas län,6762112.333333333,486801.3333333333
BI409159,Hane,2022,37,2022-09-17,Dalarnas län,6812325,506146,Dalarnas län,6809860.833333333,496568.3333333333
BI419443,Hona,2022,36,2022-09-11,Dalarnas län,6801240,481359,Dalarnas län,6801240,481359
BI419347,Hona,2022,38,2022-09-19,Dalarnas län,6778487,470600,Dalarnas län,6779689.4,468397.4666666667
BI418790,Hane,2022,37,2022-09-18,Dalarnas län,6754705,395366,Värmlands län,6742407.5,391762.5
BI409242,Hane,2022,37,2022-09-15,Gävleborgs län,6833616,511251,Gävleborgs län,6840814.823529412,507171.9411764706
BI408992,Hona,2022,37,2022-09-17,Gävleborgs län,6816183,515884,Gävleborgs län,6812324.666666667,517809.6666666667
BI419464,Hane,2022,37,2022-09-16,Dalarnas län,6816893,480976,Dalarnas län,6816893,480976
BI419436,Hane,2022,38,2022-09-19,Dalarnas län,6802241,474676,Dalarnas län,6801263.6,474304.6
BI419747,Hane,2022,37,2022-09-17,Gävleborgs län,6729988,574569,Gävleborgs län,6729988,574569
